
117.9356307,-9.0172653,-0.9940858,-1.2811708,-1.5969834,-0.8925615,0.8392373,-0.3678303,1.0453915,-1.6410050,0.9476576,0.5034318,-1.2045280,-1.2180397
117.9921112,-9.0729618,-1.9966187,-1.0677962,-1.2595005,-1.2989742,-0.0541968,-2.3365211,-1.0146579,-1.9673004,0.5950062,1.2371220,-0.0794568,0.6179967
112.1272735,-11.5408859,-2.2416667,-0.0573044,-0.9733053,-1.2466681,-0.6702757,-3.1924138,0.0951881,-1.7789735,1.4371485,1.5110905,-1.3842291,-1.3553338
118.7115020,-7.1940851,-0.3398981,0.2722616,-1.2804331,-0.5755475,0.6201816,-1.6499767,0.7119427,-0.4782190,2.2284948,0.7342315,-0.6868722,-0.3861468
116.3895568,-8.9907150,-0.0294213,0.8152719,-1.2419567,-1.8225622,-1.2592267,-2.2876281,-0.4246435,-1.3576328,1.8265874,1.7181005,-1.0550656,-1.0890665
115.7317123,-9.4297103,-2.7160959,-2.2813317,-2.7215166,-2.8186767,-2.2895112,-2.7881264,1.0021207,-1.5401370,-0.1648011,-0.6914778,-3.4277288,-2.6207747
118.4192657,-8.8807783,-1.4601917,-1.2949290,-2.9427571,-2.6346154,-1.1301965,-0.6874683,1.2669622,-2.3970341,0.9724104,-0.3714449,-3.2685847,-2.3022344
117.9245758,-8.8310832,-0.1325526,-0.3678589,-2.3785386,-2.9683425,-1.3208122,-1.3656828,-1.5005393,-2.8923099,-0.5014791,0.5999861,-0.2028897,-0.8756926
115.9282073,-9.6939830,-0.0873776,0.6625519,-0.7439198,0.4125800,-0.3449907,-1.5743279,0.1981115,-2.0905103,0.7950792,-0.1387329,-2.2338750,-1.9718894
118.2078933,-10.0529670,-1.9693260,-1.3884606,-1.2112975,-0.4014378,1.1538674,1.7888464,2.0683293,0.0931392,1.8165774,1.3094866,-0.3061085,0.1602280
114.2742233,-8.9277400,-0.1059041,1.0208492,0.6420858,0.6056309,0.5249176,-1.4880528,0.6464438,-1.2745137,0.1870096,-0.0559993,-1.2363433,-0.1232600
117.4129104,-9.3737430,-0.8275977,-0.3827648,-2.2130904,-1.4970471,0.3203731,-2.3859832,-0.9890886,-1.0417652,2.0316209,1.7426991,-0.3896661,-1.3161780
115.2341613,-9.9486885,-0.0771637,2.4203376,0.7557087,-0.7949800,-0.2555008,-2.2021090,1.0060305,-0.7373013,1.6100654,0.1006355,-2.7419593,-1.3039586
119.7599792,-7.9156827,-0.6795874,-0.5315261,-1.3933429,-2.3275001,-1.2192420,-1.6718144,0.3832235,0.0179210,1.9060583,1.5538589,-0.3310468,-2.1463789
118.5828399,-9.2995986,0.7092247,0.6431017,-2.1956033,-1.8105028,-0.7200389,-1.3991289,-0.2021036,-1.1824030,1.6829669,2.4060986,-2.1070916,-2.2556769
112.2657775,-11.6999340,-1.1987195,1.7577667,1.8257492,1.3856449,0.3007627,-1.3481874,0.8916579,-1.7242302,0.7157814,-0.3077478,-2.9417724,-2.2781138
117.4390258,-7.7919812,0.5532203,0.8345590,0.1126814,0.2256412,-0.5436821,-2.5631649,0.4521363,-1.2854375,1.3205111,2.1589422,-0.6159773,-0.7975023
119.7441177,-8.0484399,-1.3173012,-0.7045414,-1.3527536,-1.1753203,0.5035036,-0.3270292,0.6201444,-2.3312962,0.3301616,0.8665249,-1.2113211,-1.4241096
119.8660888,-8.2619075,-1.3745627,-0.9902258,-2.7077183,-2.7751855,0.3376033,-0.3094978,0.7560697,0.6416512,0.8855315,0.5765250,-1.8844418,-0.9036272
