
4562,4,10,3,13,8,31,7,18,31,60,81,14,45,22,19,4,11,13,19,4,12,18,31,19,24,25,24,8,10,12,11,25,8,23,14,17,9,14,16,12,6,7,9,17,4,15,13,5,6,8,8,8,1,3,4,6,1,7,6,7,3,27,8,21,10,8,8,17,11,4,11,10,11,8,6,11,3,6,4,9,5,6,6,15,1,15,9,7,8,15,7,9,8,20,10,4,5,4,4,5,6,12,5,14,2,12,7,10,7,8,2,5,1,7,9,6,5,12,12,2,4,5,7,10,5,29,4,35,7,9,11,4,9,10,4,8,7,7,0,7,0,8,5,6,8,4,8,5,5,7,6,2,5,7,7,7,5,4,6,9,7,6,3,1,3,4,2,1,5,1,1,3,11,7,4,11,8,2,5,6,7,8,5,4,1,0,2,2,1,9,4,7,3,3,3,1,7,0,2,8,6,2,2,1,8,2,2,4,2,3,3,6,3,4,2,4,14,9,1,3,4,13,2,6,7,6,4,6,7,6,8,1,6,2,4,5,4,4,2,3,4,6,3,4,9,7,4,1,4,4,1,4,4,32
4556,5,17,15,18,2,23,14,21,17,33,68,71,47,29,14,16,6,31,21,14,32,33,20,51,40,30,12,14,17,25,27,11,10,10,10,14,11,8,20,21,16,16,15,37,18,8,9,2,10,5,1,12,13,7,9,5,8,7,6,15,5,20,7,40,3,13,11,19,6,5,10,7,1,5,7,5,6,4,8,8,4,10,11,16,4,14,6,14,10,4,5,2,8,12,5,10,2,13,7,12,12,6,12,7,2,7,4,5,6,14,4,10,8,5,10,3,12,6,7,3,8,6,8,5,5,34,7,29,7,9,4,5,5,4,4,3,5,2,3,5,8,3,5,4,3,1,3,2,7,5,4,3,10,4,4,5,6,3,4,3,7,9,12,7,9,3,2,4,6,6,3,2,4,6,2,8,9,6,6,6,4,5,2,6,6,6,3,4,4,13,1,11,2,2,4,3,4,1,8,4,6,3,3,6,3,5,2,2,5,4,9,2,3,6,4,2,7,3,6,5,5,6,1,13,2,5,9,8,7,9,3,5,4,2,2,3,2,2,6,0,2,5,6,4,1,3,5,2,1,1,2,4,2,32
4552,8,14,4,22,11,36,15,21,19,20,16,17,44,23,18,43,19,19,12,29,27,24,16,16,27,8,26,16,20,32,11,18,11,18,7,7,3,15,17,3,10,6,13,8,15,17,12,5,13,16,9,12,3,11,5,15,3,10,13,3,14,24,10,16,12,9,9,25,2,3,4,5,12,11,11,8,10,8,12,6,11,5,8,6,13,18,11,11,9,6,14,27,20,9,23,17,19,31,16,35,34,33,36,37,42,33,32,22,32,19,13,19,17,11,13,13,10,16,8,8,13,12,5,1,3,30,7,30,11,16,2,8,19,12,7,7,7,11,11,10,9,11,9,11,18,17,26,16,18,26,27,23,12,23,19,12,10,5,7,3,13,9,6,9,11,9,10,5,4,10,7,13,6,7,4,9,5,3,7,2,8,8,15,7,11,10,2,6,7,5,4,13,7,8,3,7,3,9,9,3,14,4,9,7,2,6,5,5,3,1,10,5,7,3,3,5,1,4,8,7,8,7,4,4,5,5,7,5,8,4,7,1,2,4,7,3,10,10,6,4,3,4,5,6,1,2,1,6,3,7,2,2,3,30
4550,14,11,10,14,4,25,11,9,7,34,130,86,29,41,3,10,6,15,11,15,18,20,29,33,23,23,19,24,17,16,18,17,11,3,8,14,14,11,13,8,9,17,6,21,2,7,10,5,5,6,4,19,10,7,8,4,8,9,2,9,16,12,8,33,12,5,7,14,1,4,9,7,3,7,3,11,4,8,12,5,4,9,4,7,11,14,7,6,20,4,3,6,9,10,2,2,10,11,5,9,1,6,3,6,1,7,3,6,4,9,8,15,3,5,6,8,9,4,9,4,9,5,5,7,4,21,6,32,3,5,3,3,12,6,5,8,6,4,4,11,5,3,4,10,9,13,8,5,6,4,3,3,9,5,5,5,4,6,9,3,3,1,1,6,6,8,5,8,3,4,5,4,4,6,8,7,3,8,1,4,2,6,10,2,1,14,4,5,3,8,1,11,3,3,2,4,4,4,6,6,2,3,7,4,4,4,1,0,4,5,2,4,7,4,4,5,10,5,10,4,2,8,6,9,12,5,6,9,2,8,7,2,4,7,4,5,7,2,1,5,4,4,8,4,0,2,5,2,2,5,4,3,10,35
4569,8,13,4,3,5,24,4,4,9,56,113,68,63,82,15,6,11,14,17,25,15,24,8,16,29,11,8,4,13,33,5,27,3,20,7,8,5,7,8,15,14,11,24,2,1,11,7,4,10,18,12,7,5,14,10,6,2,14,8,18,8,23,3,33,10,3,2,16,22,14,7,10,4,11,8,8,4,4,11,12,5,4,10,11,12,4,2,12,7,2,11,5,1,9,1,9,6,9,6,6,11,8,8,9,5,7,13,8,2,7,13,11,4,12,7,4,5,3,11,9,6,2,4,5,5,33,1,34,4,4,7,4,5,8,2,4,5,3,4,9,4,6,2,5,7,4,4,7,3,5,9,1,3,9,1,7,7,13,7,5,2,3,2,1,7,4,5,5,2,1,1,6,7,1,11,8,3,7,3,3,3,6,5,8,6,6,4,5,1,13,7,9,6,6,2,1,5,7,6,3,3,2,4,0,6,1,11,5,5,7,4,5,7,6,4,3,6,2,4,3,4,13,6,12,5,4,8,4,6,5,6,6,2,2,6,2,2,3,1,5,5,10,6,1,2,3,1,4,1,3,1,2,1,39
4554,9,12,9,17,10,27,7,7,10,31,24,17,28,53,14,12,2,18,17,12,15,23,15,30,11,2,14,9,8,14,16,34,3,15,7,24,18,15,10,28,22,14,19,26,14,15,18,10,10,12,4,10,13,6,8,4,2,6,9,13,4,27,7,24,6,6,11,12,10,12,8,14,5,12,4,9,4,7,6,8,4,10,6,5,8,15,7,11,8,9,3,15,11,6,2,6,12,24,4,3,7,5,4,8,5,7,10,8,9,12,5,13,8,7,11,10,1,9,5,8,5,6,1,5,7,28,6,32,4,10,6,7,7,10,8,1,3,3,1,1,3,8,3,7,3,7,6,10,7,4,6,3,1,9,6,13,3,7,5,5,5,3,2,3,2,8,5,8,5,6,3,1,1,4,6,3,7,3,2,8,6,5,6,7,5,2,1,2,3,11,3,10,8,6,5,6,2,1,4,5,3,1,4,7,4,2,3,1,2,1,9,11,9,5,6,8,6,6,6,5,2,15,6,8,6,6,10,7,5,4,4,2,2,5,6,7,6,1,2,0,5,6,4,4,1,3,4,2,2,5,4,3,3,37
4565,17,19,10,13,6,27,2,15,29,45,36,48,36,35,7,13,9,24,5,12,14,21,6,8,12,23,12,12,2,26,13,30,8,13,8,9,7,16,9,13,5,15,6,16,3,10,14,10,15,14,6,17,3,12,1,9,3,11,6,4,6,14,7,25,2,6,17,19,19,4,2,12,1,5,12,4,3,4,10,5,4,6,6,13,11,15,3,13,7,9,7,9,10,8,7,11,1,12,2,2,8,14,3,8,10,12,2,13,4,10,8,6,11,7,4,2,9,7,8,8,3,9,7,2,6,30,9,33,4,7,7,4,4,12,3,3,4,5,6,6,1,6,2,5,3,4,5,5,2,2,4,8,4,4,3,4,7,4,7,3,2,3,4,9,2,7,4,1,3,3,7,7,3,1,5,5,9,2,8,3,6,8,4,8,3,7,3,3,2,12,3,6,8,2,3,7,8,6,2,5,2,5,6,6,10,4,4,4,4,7,5,2,4,3,4,2,4,4,3,7,5,17,2,6,2,2,0,5,5,4,8,1,7,5,2,2,8,3,1,5,4,3,2,6,2,3,6,2,4,2,1,1,5,37
4552,10,18,8,19,8,29,12,7,4,30,42,7,39,53,23,18,13,15,31,28,7,18,13,15,15,12,18,8,13,15,9,21,19,14,17,10,23,10,4,11,10,7,6,14,19,13,9,5,16,7,14,24,15,16,9,5,5,3,5,4,10,26,6,23,4,9,5,11,11,8,14,13,10,4,10,12,3,4,4,8,6,13,13,6,4,14,10,4,2,4,1,10,7,6,4,6,3,13,2,16,3,5,3,1,5,3,3,7,7,11,4,5,2,8,15,8,8,9,3,2,6,11,11,1,5,30,1,39,8,7,7,5,2,11,5,9,2,1,8,4,1,6,10,7,13,2,8,5,2,2,6,6,2,13,4,2,10,2,2,11,3,3,2,3,3,8,8,6,11,2,3,7,7,5,5,4,6,1,6,5,2,5,9,7,7,4,1,3,4,14,5,8,3,2,2,2,5,3,7,4,7,4,2,5,0,3,4,5,4,4,7,2,5,5,5,1,3,5,2,4,5,9,1,6,7,3,7,6,2,3,8,9,4,5,4,5,4,2,4,1,6,4,2,3,7,3,2,6,5,1,5,8,2,36
4557,14,12,12,12,8,22,14,15,14,53,61,29,43,25,23,24,28,21,19,21,18,7,12,28,3,9,9,15,9,19,4,27,18,9,16,15,10,10,9,7,10,10,11,4,9,11,9,8,3,10,6,14,12,9,7,8,5,8,6,10,7,30,3,24,11,8,9,11,3,7,6,7,6,15,2,12,5,5,7,9,6,15,9,9,2,23,4,1,8,16,5,11,1,17,4,12,14,4,7,5,3,5,9,19,6,18,5,3,1,3,1,6,7,5,6,4,7,4,6,12,1,6,7,2,11,23,5,27,5,5,1,7,4,4,10,4,5,3,4,6,4,6,1,6,4,3,4,3,4,4,3,2,3,5,1,4,1,3,5,9,5,6,5,1,4,8,2,4,4,4,1,2,6,7,3,12,1,2,2,3,3,9,7,5,7,3,5,9,2,11,2,7,1,4,7,4,6,3,4,4,4,3,5,2,4,2,6,4,2,8,1,3,6,3,4,4,1,6,5,2,7,8,4,6,5,8,9,9,8,7,5,4,2,7,7,6,6,6,2,2,5,8,2,6,1,3,3,4,2,1,1,3,4,33
4555,9,18,12,13,9,37,16,6,11,6,42,49,26,11,8,23,14,11,10,6,13,16,14,7,22,11,19,6,15,15,22,6,9,7,3,7,10,16,17,12,11,9,4,13,2,2,18,8,6,8,3,18,3,10,6,12,5,8,5,15,4,17,5,20,11,5,4,10,5,3,6,7,6,11,2,7,10,5,6,10,4,7,7,12,2,15,8,14,6,10,3,16,6,13,9,6,3,3,3,10,7,3,3,16,7,5,3,4,2,7,7,5,2,6,3,2,4,4,4,4,9,6,8,3,10,30,9,29,6,3,8,8,1,7,8,7,8,12,4,12,2,6,3,7,5,7,4,8,8,2,2,4,5,4,4,0,2,2,3,13,4,2,2,7,5,4,5,3,9,2,3,3,3,5,6,4,2,4,3,4,3,8,9,9,1,11,7,8,7,11,2,7,6,3,2,7,2,6,6,4,7,3,3,3,4,2,5,4,6,4,3,2,7,3,9,7,2,5,5,6,1,10,3,8,4,2,5,7,5,3,6,7,3,5,5,6,1,2,5,9,3,8,4,1,2,2,2,0,4,4,2,6,1,34
