
5775,6,12,7,16,4,36,12,8,13,46,86,123,77,53,18,11,19,7,11,9,4,38,43,11,13,17,4,13,4,17,3,30,2,1,1,14,9,14,9,6,2,5,10,7,8,6,8,13,12,12,8,9,4,7,3,7,3,8,10,11,7,29,6,34,10,5,9,8,2,7,5,14,11,9,14,4,2,3,8,3,4,15,7,3,6,7,6,6,4,5,6,2,3,8,4,16,2,7,7,17,5,6,9,7,4,5,9,8,9,5,4,8,2,8,1,8,3,3,6,0,8,7,8,4,7,44,4,41,6,7,3,3,2,5,9,3,14,9,4,5,8,9,4,9,12,8,4,6,8,6,10,4,1,3,8,2,6,7,3,4,5,1,11,7,5,9,4,2,2,7,5,9,6,5,5,2,9,3,5,2,1,6,7,2,3,4,4,7,1,14,4,11,4,6,6,2,4,4,0,2,4,3,9,4,6,9,4,8,5,4,6,1,1,4,5,2,6,6,4,8,2,18,4,13,4,6,2,6,7,6,3,6,5,8,5,5,5,0,11,11,3,12,3,7,4,4,2,2,6,1,2,2,2,40
5786,9,27,10,27,11,41,11,12,15,42,97,51,47,59,7,22,8,14,13,5,7,11,12,1,16,9,6,9,9,30,11,32,4,9,4,10,7,11,11,8,9,8,2,8,2,5,8,18,7,3,2,9,4,9,5,13,13,8,2,4,7,26,5,26,5,7,3,3,4,13,7,7,4,13,14,4,4,7,6,8,6,3,11,8,2,9,3,9,4,8,5,13,5,8,7,24,10,5,10,26,8,6,5,15,10,11,7,7,6,2,4,6,6,13,3,11,7,12,6,6,3,1,9,7,6,40,14,47,15,2,3,6,6,7,2,2,4,14,4,5,5,7,7,13,9,4,5,2,5,8,6,9,8,7,4,4,5,13,8,9,8,1,7,5,3,5,1,4,2,3,8,2,8,4,5,3,11,6,5,4,2,2,4,7,4,7,6,5,2,10,5,9,4,6,2,2,3,6,9,7,5,7,2,2,2,3,4,4,4,2,5,1,3,4,5,2,7,6,3,7,10,6,7,6,4,6,2,3,4,3,2,4,4,7,2,1,4,4,1,3,7,4,6,4,4,7,6,0,8,4,5,3,3,43
5778,5,15,4,17,9,43,2,7,12,34,37,71,19,25,6,9,10,7,14,8,8,13,27,18,8,8,12,24,20,10,8,27,11,10,1,5,6,10,13,14,4,1,5,6,10,12,12,22,3,7,3,15,1,6,5,9,7,14,9,7,3,39,9,34,6,9,6,7,7,8,5,6,7,3,3,10,8,4,1,5,9,2,3,10,4,6,4,8,9,6,3,2,8,7,7,13,9,3,12,8,11,6,6,11,8,1,5,10,6,2,11,19,2,4,3,6,3,2,9,7,7,5,2,5,7,39,7,35,13,7,11,2,9,9,2,11,8,2,8,11,8,4,1,7,9,3,9,6,7,4,6,4,15,2,9,8,13,5,10,6,9,4,4,0,3,4,2,6,2,9,3,0,7,8,3,6,3,8,3,4,4,5,4,6,5,2,7,2,1,14,5,15,4,7,6,1,2,6,5,3,3,1,4,4,6,2,7,1,3,5,2,5,4,3,5,1,7,8,8,13,2,10,1,4,6,9,3,8,6,4,2,2,4,5,8,2,5,4,4,2,8,5,3,2,0,2,3,2,4,1,5,10,3,39
5783,9,18,8,13,4,41,4,6,14,45,112,109,69,34,11,21,13,11,4,7,13,14,16,8,17,13,2,13,9,26,4,28,7,14,11,13,3,19,13,13,9,13,4,8,4,5,10,14,9,8,6,12,4,10,4,6,1,12,12,3,8,31,3,33,4,7,7,6,3,13,4,5,1,11,12,7,5,12,0,9,5,10,5,5,10,14,4,24,10,12,2,3,7,12,5,20,4,5,5,24,12,5,13,5,9,2,9,2,4,4,4,16,10,18,8,9,5,13,1,7,5,4,7,3,11,40,5,49,4,5,7,3,9,6,10,6,9,3,8,4,3,4,3,11,15,6,4,3,7,8,5,12,5,3,12,2,5,7,3,12,6,1,7,3,2,4,1,4,5,3,4,5,3,5,7,8,9,7,10,4,3,4,4,3,1,5,4,9,4,15,6,13,4,2,5,3,4,2,3,6,4,6,1,5,6,2,3,2,2,8,5,3,3,2,3,3,5,7,6,8,2,8,1,9,6,7,3,3,6,1,9,2,3,3,5,2,6,5,5,2,1,10,9,4,3,1,3,3,3,2,8,6,4,44
5781,6,14,14,25,6,33,4,6,20,13,66,82,70,50,17,17,14,8,15,14,10,27,21,17,12,20,21,5,8,20,14,38,8,10,9,19,5,12,13,10,10,5,5,6,6,11,3,23,2,3,2,6,3,15,7,10,4,12,12,5,5,33,2,18,5,8,2,10,13,8,3,4,3,0,6,6,7,2,4,3,5,11,4,5,16,8,7,21,9,7,4,13,4,19,13,28,8,5,4,9,5,11,3,5,4,3,2,5,4,15,4,1,4,6,1,8,10,9,3,9,2,3,9,3,10,38,7,34,13,10,4,11,8,2,9,5,7,8,5,2,7,11,2,11,11,5,6,6,8,12,4,4,5,7,3,6,7,10,1,18,6,2,7,4,3,1,3,9,6,11,3,3,6,4,5,4,4,2,3,0,5,5,2,7,6,3,3,6,5,14,2,10,3,2,2,2,3,0,4,1,7,3,10,3,1,2,2,4,3,5,0,5,3,9,2,3,3,2,7,9,5,17,6,8,4,5,3,8,0,8,5,1,11,1,4,1,7,4,5,4,5,6,7,5,5,8,4,5,2,4,9,5,1,45
5775,15,13,10,16,8,29,9,20,12,20,45,37,14,32,14,28,8,9,16,7,4,4,13,18,10,27,11,13,19,44,9,22,7,16,10,4,7,13,11,12,5,4,12,12,5,15,1,22,2,5,4,5,11,16,7,13,11,7,4,3,12,25,3,18,6,13,6,5,3,1,6,4,11,9,6,7,6,14,7,9,6,13,5,7,12,11,3,12,1,5,2,11,8,3,5,11,12,7,11,15,5,8,3,5,7,3,11,5,11,4,2,11,14,3,10,14,7,11,3,4,5,7,4,1,4,38,0,51,2,13,4,6,7,5,4,9,6,6,2,5,9,7,12,7,4,2,3,7,3,8,3,7,6,8,6,5,5,7,4,5,4,8,10,3,3,3,1,2,3,9,3,7,3,4,6,3,10,6,3,8,5,2,5,2,6,3,6,3,2,8,6,13,2,5,3,1,6,6,4,2,4,6,4,4,5,6,3,3,5,5,3,9,3,4,3,7,4,4,2,7,0,11,4,9,9,9,3,4,6,5,2,2,1,1,2,3,4,6,2,2,3,7,6,4,3,5,5,3,1,1,5,5,4,40
5772,9,7,3,27,7,38,2,15,7,29,63,116,38,29,13,19,10,10,14,18,18,21,14,7,15,21,8,14,19,13,6,36,12,8,13,8,11,19,5,9,7,7,4,2,4,10,9,24,2,6,10,5,4,7,5,5,3,14,7,3,2,25,12,29,11,10,3,11,5,12,3,3,4,6,4,12,2,2,4,4,1,12,1,5,1,7,4,11,12,5,9,12,5,11,4,21,5,1,9,12,7,7,16,5,4,8,5,9,4,5,8,13,3,6,8,7,7,1,9,6,5,6,7,4,8,36,9,33,4,4,9,8,9,4,7,7,13,4,12,2,6,1,2,1,7,6,5,8,7,2,7,5,6,13,7,7,8,12,5,11,8,2,5,8,8,1,2,2,8,7,4,6,9,2,10,2,6,1,7,5,4,4,4,3,3,1,7,3,1,13,5,13,1,7,3,9,1,8,8,4,6,4,1,5,6,7,3,1,2,2,3,3,4,6,2,6,2,4,9,5,4,11,3,6,4,6,4,8,4,5,4,7,4,3,5,5,2,3,9,3,11,4,2,2,4,3,5,2,2,7,4,3,2,47
5777,11,30,13,30,7,38,14,20,33,23,70,79,29,38,11,17,22,23,18,6,10,7,11,14,9,21,6,8,8,28,8,32,4,3,6,10,5,8,5,13,4,13,3,5,10,3,11,15,10,8,5,5,11,13,6,7,5,12,11,3,11,15,4,29,7,6,5,6,2,5,5,12,4,7,4,10,7,1,2,3,8,15,11,6,6,10,8,12,2,4,5,2,9,14,5,19,6,10,6,9,5,11,9,6,10,7,5,5,8,7,7,4,14,5,12,5,14,2,1,3,3,5,5,5,2,42,5,46,9,9,10,5,4,6,2,7,3,6,9,5,7,5,6,4,5,2,1,8,4,4,3,2,7,9,3,7,13,5,10,13,7,6,4,2,5,3,1,5,2,7,2,1,5,1,2,2,6,2,2,2,3,1,7,2,4,1,3,3,4,5,8,14,1,3,4,10,9,7,2,5,3,3,4,4,7,2,2,8,3,8,7,1,4,4,1,8,7,9,2,10,4,14,5,4,5,1,8,5,3,6,1,1,1,4,3,3,5,3,3,3,3,6,5,6,3,5,3,7,2,3,4,2,6,52
5776,1,19,7,16,3,37,2,10,36,78,105,112,81,53,12,5,5,11,21,11,15,24,2,14,7,10,1,10,12,10,14,46,8,2,11,8,12,21,2,5,5,8,1,9,6,6,7,24,7,13,2,8,9,4,1,11,5,10,11,2,4,34,10,24,9,5,1,4,6,4,3,5,4,1,4,9,4,3,11,13,2,14,4,9,12,14,8,15,5,6,3,7,7,12,13,24,9,10,6,24,5,7,4,5,2,6,5,5,11,6,4,8,6,8,7,5,5,8,14,14,11,6,7,8,1,41,6,51,4,6,4,9,3,6,5,13,5,3,7,6,5,3,4,7,8,6,2,3,6,3,2,3,13,5,14,1,8,10,8,4,5,8,6,8,3,6,5,6,6,4,3,6,5,9,8,2,4,4,2,5,6,6,3,7,5,9,1,1,5,7,2,18,5,5,0,2,6,4,7,4,4,1,6,3,9,6,2,6,0,6,4,3,4,7,2,5,2,5,5,10,5,15,3,3,5,6,3,8,4,4,2,3,4,1,1,6,9,2,7,6,9,8,7,4,3,2,4,2,5,4,11,4,7,44
5785,11,17,10,11,9,24,8,7,23,44,41,52,75,44,37,19,17,24,24,8,24,14,33,20,9,15,4,4,12,38,8,47,3,10,9,6,10,18,9,16,9,7,7,21,8,5,6,21,4,9,6,12,14,9,2,15,7,9,6,7,7,29,5,24,5,6,4,7,6,13,3,6,4,10,6,17,3,6,2,1,4,5,7,4,7,10,1,12,5,6,5,9,4,11,10,19,6,7,9,8,4,8,8,13,11,4,13,3,6,4,5,5,10,9,3,14,4,15,3,11,7,9,5,5,4,40,7,45,2,5,12,8,2,13,8,5,16,13,8,3,8,3,5,8,4,6,8,6,1,4,6,5,8,7,9,9,6,13,6,14,2,1,2,6,2,1,2,3,5,7,5,2,2,3,5,4,4,10,4,5,2,6,4,1,3,5,5,3,5,9,8,18,1,3,5,2,3,4,7,5,2,9,3,4,6,6,2,4,1,4,8,7,1,5,4,5,3,6,5,7,4,16,5,9,2,7,6,9,5,7,3,5,3,5,2,8,6,4,2,4,6,3,3,7,2,2,5,3,5,2,6,11,2,50
