
117.4062347,-9.3032703,-1.0233230,0.0321870,-1.6890630,-0.5171769,0.6567776,-0.6129639,-1.2205924,-1.3177323,0.6122186,-0.1076479,-2.4123616,-2.4519519
121.3423309,-7.6214060,-1.0368671,-1.3285570,-2.7451248,-1.3120789,-0.8347755,-0.4500489,-0.6205239,0.2682362,3.3410899,1.6570770,-0.4603381,-0.4671233
120.7195510,-8.4034671,-0.9601970,-0.1477647,-2.8743748,1.4183311,1.1667380,-1.0128064,-1.7330808,-2.3155932,1.2655353,1.3397703,0.7562654,-0.5601022
119.7677993,-7.7795157,-1.2818145,-1.4421925,-3.0413117,-1.0495433,-1.8125967,-2.2436699,-0.8848381,-3.1734087,0.0723345,-1.0401825,-2.1023705,-2.3145339
122.5914077,-6.7641582,1.5613718,-0.9798456,-2.5851783,-1.2373621,-0.5569324,-0.7476940,0.6645136,-0.1606631,3.1805891,3.2357172,0.1563621,-1.5626273
120.7048645,-7.4919023,-0.8599453,-1.1572051,-4.1665911,-1.7902402,-0.8968835,-1.9720792,-0.5508161,-2.0521388,1.6695895,1.2506318,0.5493026,0.2995801
122.4439849,-8.4778270,-2.4351620,-1.8426553,-2.1263589,0.2879524,1.3507988,0.0439754,-1.1336741,-1.0117883,2.4924454,3.5301349,1.7462840,-0.0667584
118.2485275,-10.8925390,-1.4616293,-0.1269755,-1.5716633,-0.1151404,-0.1370454,-0.5589185,-0.5769582,-2.0119314,1.2099633,1.0923933,-1.5219759,-1.7543141
122.9198226,-7.1555218,-1.4182090,-1.4418780,-3.7798480,-1.1813664,1.6163775,0.5952497,0.3337619,-2.7813484,1.1240184,-0.1895549,-0.6531291,-0.4126227
131.4503326,-8.1084289,-4.1693367,-4.4234943,-2.6272773,-2.3320376,-2.6907253,-2.1759016,-0.8715544,-1.2637045,2.7811651,3.0429201,0.7449729,-0.4195335
121.3201828,-8.2774362,-1.2753114,-0.4276414,-2.5762152,-1.4997024,-0.1910162,-0.3459995,0.4282765,-0.9811879,1.8753139,1.7189855,-0.1295042,-1.4026379
119.0792922,-9.3800220,-0.2509885,1.3557920,-0.4959803,0.8630338,0.2782626,-0.6981966,-0.4020185,-0.9147942,1.2455680,1.7811586,-0.7244301,-0.8831103
121.5723266,-8.6134519,-0.9565964,-0.4270740,-3.4455795,-2.2598178,-2.0022988,-1.3928174,-0.2458596,-1.0458087,1.5152969,1.7326881,0.5233908,-0.0981102
129.8815155,-8.0842437,-4.2774024,-3.2483940,-1.7422938,-1.5091557,-0.1733694,1.5934486,0.1333961,-1.6668603,3.9982404,5.2795324,0.0001619,-2.0325484
119.5385665,-9.6394357,-0.7782807,1.7503695,-2.5492296,-2.1685075,-1.5090646,-2.5569233,-1.4591526,-2.3108246,1.3347125,2.0951356,-0.8477626,-0.9261370
121.2720489,-8.3624496,-1.6250619,-0.5100799,-0.6546254,-0.6208374,0.2263308,0.4857173,0.6121454,-1.1687142,0.2179949,0.0777559,-0.9262028,-1.2154669
123.4233551,-6.6282782,-1.8906264,-2.0625581,-0.8655553,0.7284884,0.8661824,0.6341453,0.0213237,-2.0126814,0.3364315,1.5002698,-0.9033763,-1.6942672
119.7953491,-8.4584426,-0.7088294,-1.3976423,-2.5255975,-0.4326520,-0.0757999,-0.7874923,-0.6011167,-0.3917174,2.1355087,2.0469090,0.3337414,-0.7314551
119.7111511,-7.7271165,1.3076639,0.5631342,-3.1705765,-2.3287475,-1.4219326,-1.8270540,-0.8340402,-1.4241700,2.4935488,2.7786691,-0.0384016,0.5840893
124.4139251,-7.4038190,-0.8792134,-0.9972494,-3.6903467,-1.1769897,-1.7290740,-0.5084517,-0.9743567,-2.4215092,0.7536788,1.0542459,-0.3084574,-0.5271192
118.2112426,-8.8515605,0.0360837,0.4536982,-1.4093999,0.6116357,0.6607447,0.4614158,0.5281901,-1.0013043,3.4910523,2.3181555,-1.2587521,-1.8296671
117.2003707,-11.4648685,-1.2806134,-0.0455432,-0.8962856,0.2419691,0.4345372,-0.8880930,-2.2536730,-3.9510946,0.2773755,1.1473062,-1.0492761,-0.3809490
120.5780944,-7.0343241,-1.1406044,-2.2814867,-3.7943010,-2.2300148,-0.8075934,-0.4135780,-0.3311586,-4.3418912,-0.2994094,0.0620024,-2.2450289,-1.1542515
122.2187347,-10.5301017,-2.2917680,-0.2995920,-1.4457502,0.3376441,-0.0608473,0.1999369,-1.4817390,-3.4644250,0.4377985,1.6809747,-0.4458916,-1.3619763
120.7682037,-8.8494739,-1.4197974,-1.4019002,-2.3584470,-1.4844655,0.1465330,0.1028123,-0.2971673,-1.8364818,0.6696870,1.9361570,-0.3958223,-0.5693419
120.0806045,-9.5656909,-0.6012230,0.2104888,-1.4241056,-0.0772138,0.6608794,-0.7353787,-2.0230383,-2.6531758,0.3986242,0.8951371,-0.2220263,-1.1851186
121.3675155,-8.3685493,-1.3457989,-1.0209977,-2.4701075,-2.5007128,-1.7923083,-1.5113720,-2.8203330,-0.8667698,1.8266367,0.5600626,-1.3825433,-1.4278280
124.4458084,-7.9794144,-2.4839839,-3.2968010,-3.5730118,-1.0833857,-0.0873733,-0.6632855,-0.6151304,-1.8623897,0.8640576,2.2125911,1.0270144,-0.6834550
118.6297607,-9.8963346,-3.1761107,-2.7611505,-3.0608801,-0.3300462,1.1750805,0.8556056,1.0292732,-1.5137357,1.2304580,1.1287891,0.0578959,-0.5176692
122.5028457,-7.4212274,-1.6233544,-1.1059036,-2.1489496,-0.6955657,-0.2617068,-0.5162864,-1.5471315,-1.9688711,1.7265281,2.0637543,0.9762719,0.2009709
121.8681259,-6.5275983,0.8805743,-0.0016322,-2.8483843,-2.0211338,-1.3863840,-1.9090018,-1.8227806,-1.2788975,1.9809036,1.7691845,-1.0453729,-1.6725637
128.1419525,-5.0234088,-2.3088698,-6.6387395,-5.5738630,-1.3051238,2.8166988,1.4293999,0.4377017,-2.5890791,1.6493914,2.5476279,1.4175066,-1.2837843
121.8844299,-8.7619705,-1.6630439,-1.6136093,-4.1894125,-1.4718034,0.0717778,-0.1828728,-1.3546366,-1.6196100,0.3784962,0.7127922,-1.4210400,-1.5216257
126.0863113,-6.5033798,-0.9100466,-1.8226628,-3.2162275,-0.5873382,0.9147144,0.6301084,-0.9291983,-2.3421487,0.9884897,3.1616966,1.3476362,-0.3557913
118.7185287,-9.4751186,-1.7937154,-1.9103891,-3.7902760,-1.4421696,-0.7027988,-0.8445940,-0.9135871,-2.2922923,1.1543247,3.1431841,1.4078419,0.7277963
123.4726333,-8.0999603,-3.7026977,-3.4970593,-2.6094326,-0.1092205,2.4428174,1.7705831,0.2448678,-3.5462217,0.7215326,2.2659370,0.0660608,-0.1414220
119.6250000,-8.0940933,0.8694797,0.9004446,-0.8183928,-0.4867988,0.7341061,-0.6688459,-0.6502008,-2.5976591,1.5309872,3.0965788,0.0834358,-0.6093824
124.2880706,-8.8058500,-2.1134047,-0.6343341,-1.4305157,-1.7185740,0.2292027,1.3234848,-2.2395420,-3.3335709,2.0504069,2.0934627,-1.0324237,0.5090747
119.5861816,-8.2735662,-0.4319406,-0.0938821,-1.9233083,-1.1419336,-1.7377290,-0.8583556,0.3263087,-2.1392986,2.0246224,2.5177450,0.3873351,-0.7431724
118.9013748,-9.4118442,-1.1654691,-0.3467259,-3.3897895,-2.3418600,-2.1073751,-1.7402687,-0.4286637,-0.9119144,2.5300052,2.2942707,-0.0084684,-0.7820079
119.8256072,-9.4684944,-1.8373608,-1.2860126,-2.2041778,-0.3910108,0.5378375,-0.6759844,-0.6004257,-2.3954672,0.7104001,1.5555210,-0.4186823,-1.5383305
122.8243713,-7.7631855,-1.7164096,-1.2017407,-3.7287936,-2.6578860,-0.7406898,-0.7912738,-0.2702050,-0.5130715,3.1406965,3.5702745,1.6069397,-0.3770311
123.2590103,-7.1078867,-1.6633653,-2.6607420,-4.3589334,-1.7958531,-0.0685968,0.5037675,-0.5028405,-0.7047389,1.4642124,2.0204865,0.3813677,-1.2668879
120.2563858,-8.6927871,-1.2809195,0.2371201,-2.0462017,-1.0621671,-0.8460331,-2.1223535,0.1300173,-0.3290353,2.2627203,1.4176967,-0.4213414,-1.3391113
118.3257369,-10.2345542,-3.3175582,-1.3854320,-2.2994728,-0.2993679,-0.1149077,-1.4884896,-1.8747010,-2.4567263,0.8903485,0.6841073,-1.1202034,-1.4699211
120.7393569,-8.3274497,-0.8309560,-0.2785811,-1.5896892,-0.1483912,0.7013772,-0.2118402,0.0610929,-1.3087792,1.0617644,1.4765269,-0.0611193,-1.2698876
118.6445083,-8.1950416,-1.2000079,-0.9345832,-1.9592027,-0.7821698,-0.3384304,-1.4568347,-1.3332805,-2.3121542,1.8170701,2.1055054,0.8813822,0.5594308
119.0158004,-8.8167209,-0.7321830,0.0235353,-1.8700356,-0.4952514,-0.4682178,-1.5654895,-0.4591022,-1.2793827,2.2661485,2.0829627,0.0579135,-0.1489556
122.6302642,-6.4031138,-0.8888827,-0.7020752,-2.7928819,-1.6766951,-1.5291228,-1.2148141,-0.3820567,-1.3842809,0.9218336,1.9526185,-0.0447128,-1.5446349
124.1044387,-6.9174828,-0.8824907,-2.5491199,-4.2989249,-0.8583761,1.7761096,0.4949422,-1.0812759,-1.5273842,0.8853562,0.8830839,0.6136742,-0.3459270
120.6025238,-7.5371608,0.6196742,-0.2793698,-2.1270427,-1.3513553,-0.8071466,1.3292255,0.6077681,-0.9256575,3.5714685,3.8524518,0.3901010,-1.2578628
124.7302169,-7.1396150,-1.5228390,-3.3338479,-4.1217403,-1.0602588,-1.0799736,-1.5302209,-0.0934601,-1.3346040,1.7949199,-0.2728775,-1.6374654,-1.5079851
120.3098220,-7.8562021,-0.4780054,-2.1514551,-3.6788334,-1.7377903,-1.2345104,-1.0820281,-1.6149840,-2.5161321,2.5563471,0.7969496,-0.3525121,-0.9601219
118.7667846,-10.0069904,-1.2684135,-1.3565626,-5.0648975,-3.3947596,-1.6928086,-1.7511055,-1.9925827,-3.1418929,-0.2813575,0.2014849,-0.7728431,-2.4123537
122.7770080,-8.5107393,-0.7480764,-1.4489765,-2.6744465,-1.4795198,-1.6197161,-0.3665957,-0.3420472,-1.8151702,2.1012988,1.6726398,-1.3930079,-1.1753349
120.6571121,-8.5671024,-1.1919202,-0.9600389,-3.8339653,-1.7713241,-1.4255547,-2.0918340,-1.8914780,-1.0496916,1.6859519,1.5939428,1.1547403,-0.0740135
122.9315567,-6.2819514,0.4176269,-0.9901021,-3.8747897,-1.5785996,0.1997795,0.5677738,-1.3542938,-2.3892979,1.2445325,1.5066249,-1.2262806,-0.0344028
123.0928192,-7.3906550,-0.5823631,-0.9660936,-3.0719537,-1.9435281,-1.9860806,-0.1393638,0.6087337,-0.2589622,1.7588982,1.7280199,0.1391392,-0.7455347
121.1737365,-7.6027889,-0.4876389,0.3127699,-1.7582511,-1.4587311,0.0285945,-0.7904294,-0.6936798,-2.3867020,0.4248366,1.4582266,-0.1690061,-0.7969811
116.7236099,-8.0881214,1.1052675,1.4551439,-1.2267794,-0.6426234,0.6095686,0.0364647,0.1249752,-2.3989911,1.3681733,2.9818002,0.3054850,-0.5403519
119.5613479,-8.9802427,-2.3124594,-0.4313631,0.3008356,0.5955038,0.4989123,0.0208936,0.3166459,-2.0958538,0.0484190,-1.3285355,-2.2071452,-0.9338875
116.1172332,-9.5879364,0.5137038,0.0328469,-2.3076696,-1.1727216,-0.3004537,-0.1869168,0.6182811,-3.1702477,2.6279215,3.0722548,0.3200467,-1.5395016
120.5926208,-9.1439781,-2.1181578,-1.6785047,-2.1158661,-0.0826411,-0.8134761,-1.1245226,0.4953504,-0.4958076,2.5302410,1.8738765,0.1836882,-0.2127523
121.2682952,-7.8459706,0.5220695,0.8413725,-0.8071862,-1.6641795,0.5029874,-0.4995213,-2.0649528,-2.3106040,0.2880387,0.9053421,-1.7111771,-2.1119942
120.3443374,-9.2596836,-2.7239656,-2.7135782,-4.4101672,-1.1514194,0.6856923,0.2673659,0.8240452,-0.7483988,1.5156514,0.7207801,-0.6641633,-1.0200614
121.7104568,-9.6534738,-4.0057768,-4.0032987,-4.4644031,-2.1923115,0.2225089,0.6425757,-0.8984342,-3.4381914,1.0698268,2.0545094,-0.6449668,-1.1945207
121.1734619,-7.8156113,-1.4236826,-0.8672133,-3.2136101,-1.3129940,-0.1920915,-1.0675699,-1.1099686,-1.2377786,2.8087375,1.5814726,0.0415857,-1.4587919
119.8452301,-7.8294978,-0.6541696,-2.2738599,-3.2511467,-1.2963063,0.0217538,0.0276270,0.5851831,-1.4129316,2.4294948,2.2042260,-0.6428537,-1.6181657
122.1763153,-7.9391374,-0.3119822,-1.0120182,-3.3718819,-2.6030104,-1.7928586,-1.5588164,-0.0816851,-0.5626621,1.3413898,1.2394087,0.0607960,-1.3169066
