
3467,19,13,8,9,18,11,12,7,14,11,23,12,24,7,25,23,10,16,17,12,16,26,9,16,30,11,14,9,9,20,12,35,19,16,38,11,5,21,24,8,16,2,30,8,6,10,9,13,16,1,10,5,8,12,16,9,7,12,7,7,1,19,3,17,10,5,4,14,6,2,5,4,8,4,8,11,8,15,3,3,20,10,4,16,6,6,11,5,6,9,13,15,6,4,5,3,1,8,14,12,4,6,1,6,4,3,2,1,4,8,12,7,5,9,0,2,7,2,4,10,3,13,8,1,6,22,14,16,7,3,11,5,8,2,2,1,1,4,8,4,7,4,9,6,6,5,4,3,6,4,4,3,10,2,5,7,4,9,9,3,2,9,7,7,8,4,3,3,5,6,2,10,13,5,4,4,6,7,7,3,3,2,1,3,3,6,4,3,2,6,5,5,10,5,1,1,3,9,6,4,3,4,7,2,4,2,6,1,1,5,6,7,2,2,4,1,6,4,6,2,2,4,0,8,2,3,3,3,2,6,9,6,1,4,5,4,2,3,1,0,5,5,2,7,5,2,1,0,5,5,1,5,3,25
3464,19,15,12,9,15,15,10,11,9,29,43,31,46,43,6,31,27,13,8,23,18,4,4,26,30,22,7,6,25,24,25,7,14,13,5,7,17,5,8,6,6,14,14,13,8,12,8,15,8,7,7,6,29,22,2,15,5,8,11,12,6,21,5,11,8,4,8,8,14,5,3,9,12,7,12,14,13,8,22,2,12,3,2,6,8,6,3,5,7,8,8,5,4,6,12,3,13,8,1,2,2,7,4,3,3,6,6,7,8,14,13,8,9,7,5,4,8,6,6,1,11,1,8,5,4,26,6,18,4,8,10,9,4,7,4,3,6,9,11,3,1,6,1,8,7,6,3,3,2,2,4,10,1,4,4,3,1,8,7,4,3,1,4,1,4,4,5,2,7,8,7,6,3,2,6,5,4,1,5,6,1,4,3,2,7,1,3,4,2,12,4,6,8,7,3,4,2,6,3,7,5,3,0,1,7,3,5,8,3,2,1,4,5,4,1,2,3,3,2,6,5,9,4,4,2,1,4,1,6,5,1,8,1,4,5,4,5,2,3,5,4,8,2,10,3,1,3,3,5,3,3,5,2,28
3481,6,17,14,2,17,28,6,9,22,48,47,33,58,23,18,37,43,13,13,17,5,17,15,18,27,35,18,11,11,21,14,4,16,5,18,4,18,13,7,7,25,18,14,8,22,15,5,10,15,14,8,9,12,7,2,6,21,5,9,4,9,18,11,30,8,6,5,1,8,11,10,2,4,3,3,4,6,14,10,17,9,5,7,8,11,16,3,5,5,8,5,4,8,11,7,9,4,6,18,1,2,8,3,8,5,3,1,4,4,2,3,2,8,3,4,3,4,5,7,7,3,11,6,7,16,15,4,34,5,2,2,4,5,5,8,7,2,7,1,4,5,4,2,6,4,5,5,5,4,2,5,2,3,4,14,3,3,11,6,3,6,6,2,8,4,2,5,7,12,11,7,10,3,5,3,4,3,8,2,9,1,4,3,5,2,2,2,2,1,6,7,4,7,7,7,6,6,0,2,5,2,6,3,2,5,2,1,4,6,1,7,7,6,2,3,5,3,1,8,3,3,6,5,7,6,2,2,2,7,2,4,1,4,2,2,2,6,8,2,4,7,8,2,8,2,1,2,3,7,2,5,4,4,28
3488,5,11,14,16,27,30,10,13,38,44,35,20,27,7,11,10,17,26,4,12,13,22,27,21,14,39,9,4,23,35,33,8,6,2,14,6,5,27,8,12,24,12,13,14,9,15,6,4,10,15,13,14,11,3,6,0,10,5,14,2,4,15,14,22,7,5,6,17,13,4,6,8,11,9,16,5,11,10,8,2,13,8,17,19,4,5,5,7,6,12,4,7,7,8,5,6,3,5,4,11,2,13,4,6,13,4,2,7,4,8,15,4,6,5,5,2,2,12,8,3,2,2,4,7,4,21,1,23,11,4,7,4,7,2,6,6,3,3,1,4,2,1,11,1,4,4,4,4,5,6,6,5,10,1,5,3,5,11,8,3,7,1,3,3,6,3,7,0,5,7,3,7,6,5,7,6,10,9,3,7,2,2,5,4,4,2,5,2,2,10,1,6,5,2,3,7,3,7,3,4,6,6,4,4,6,3,7,3,3,6,3,3,4,5,1,3,5,4,2,5,3,5,1,2,0,2,4,4,3,4,4,10,4,8,3,6,2,2,0,3,7,8,5,6,6,5,2,4,1,5,2,8,3,28
3464,27,16,14,20,21,25,4,12,30,35,16,43,7,28,7,10,8,5,8,9,18,24,17,14,24,21,20,9,6,32,26,25,10,11,12,11,34,22,11,18,28,21,31,23,22,10,6,5,13,10,11,5,7,4,6,2,13,5,13,11,7,14,9,24,15,7,9,11,11,6,1,5,6,7,14,11,12,13,11,12,16,6,10,24,5,8,6,11,3,4,9,5,7,6,6,11,7,10,2,4,3,6,4,6,4,7,2,6,17,4,3,1,7,7,3,6,4,2,11,1,6,1,11,6,8,16,8,31,9,4,6,8,3,5,3,3,11,9,4,4,5,5,1,2,5,6,5,2,4,4,7,10,5,9,5,2,6,14,6,10,4,5,6,6,11,3,4,2,1,12,3,11,8,4,10,3,7,2,7,5,2,2,1,3,4,3,4,2,4,10,5,9,10,0,3,4,4,1,5,6,2,5,3,3,5,1,3,1,3,6,8,7,4,5,4,3,4,3,1,3,3,5,3,2,1,5,4,4,0,3,4,7,2,8,3,9,2,3,3,2,3,3,5,2,2,1,3,2,3,5,2,8,5,29
3469,13,19,10,1,9,1,5,13,1,5,16,38,32,27,4,8,8,4,10,8,14,16,19,27,38,34,11,3,18,26,23,15,9,8,27,9,9,16,4,12,9,9,34,18,15,5,8,14,19,8,12,5,11,12,9,10,10,3,14,8,12,6,8,21,6,6,6,9,5,18,10,6,9,4,3,1,8,8,10,10,12,4,9,15,3,4,5,2,4,9,9,3,4,9,6,7,7,4,7,5,4,6,4,7,4,2,3,2,9,10,3,13,4,9,6,5,2,7,1,9,4,11,2,3,4,18,2,22,5,6,5,7,3,4,9,4,4,1,7,3,4,9,3,4,6,4,8,2,6,5,1,6,8,3,7,3,7,12,6,8,4,6,8,2,6,3,9,2,4,6,4,6,10,4,10,4,7,11,6,9,6,2,8,3,4,2,3,6,5,6,4,10,6,3,3,5,6,5,3,3,5,3,6,4,3,1,5,5,2,5,4,1,2,2,2,4,1,2,5,1,5,2,5,2,2,4,1,4,2,5,3,9,4,7,3,6,6,6,2,2,5,3,2,9,4,2,4,2,3,6,2,7,7,27
3463,13,15,15,10,20,11,6,14,24,56,70,48,22,25,11,18,12,17,9,5,11,14,9,33,27,27,27,21,7,11,5,15,7,10,10,13,13,8,22,15,14,7,28,14,17,10,5,2,12,3,6,10,16,10,23,9,16,13,9,5,13,16,14,11,8,5,9,15,13,4,7,6,5,5,8,8,8,20,7,8,16,11,12,8,1,6,11,13,4,1,12,4,10,11,10,8,9,3,4,3,8,3,6,6,5,2,6,8,6,3,2,4,19,3,4,3,4,3,5,4,3,13,8,10,3,18,6,23,3,7,3,7,3,4,1,3,2,5,3,1,13,10,2,2,4,3,5,4,5,5,7,5,6,3,5,7,3,7,6,8,8,4,2,2,13,7,3,2,3,3,8,4,5,4,4,10,9,5,2,5,4,2,2,5,4,7,6,5,1,10,1,8,3,3,3,5,8,5,8,6,2,5,2,3,1,4,3,3,11,8,2,3,5,5,5,2,1,4,3,1,3,4,2,4,0,2,5,6,3,8,3,4,4,0,2,2,1,1,3,3,2,8,3,5,7,3,3,0,4,9,4,7,6,27
3467,12,14,25,18,15,18,10,10,38,43,35,18,29,15,17,19,13,12,16,21,9,15,14,7,14,5,15,12,10,4,5,13,7,7,24,15,32,17,22,8,13,1,34,15,19,4,7,8,22,6,3,9,17,10,6,9,19,8,10,12,7,8,12,18,1,3,5,7,7,2,8,15,10,6,6,8,2,9,10,10,19,3,11,6,17,5,4,3,7,10,9,2,7,3,3,6,5,6,4,5,10,4,11,8,3,7,3,9,10,9,6,6,6,10,12,3,11,5,2,6,8,11,4,6,6,28,5,21,5,1,6,5,13,6,7,5,7,3,6,7,3,2,4,5,3,10,5,2,11,4,3,5,4,3,4,8,6,7,7,4,5,7,5,3,6,7,4,4,6,5,5,4,11,2,3,2,4,8,2,7,4,7,6,5,4,6,4,4,4,11,2,9,8,3,3,6,8,5,5,1,3,3,4,3,1,3,1,3,4,4,7,2,2,7,3,5,5,2,4,6,2,5,4,4,4,1,5,2,3,3,3,9,5,3,2,2,4,3,4,7,4,3,6,9,5,5,3,2,8,6,3,0,6,30
3467,19,13,8,9,18,11,12,7,14,11,23,12,24,7,25,23,10,16,17,12,16,26,9,16,30,11,14,9,9,20,12,35,19,16,38,11,5,21,24,8,16,2,30,8,6,10,9,13,16,1,10,5,8,12,16,9,7,12,7,7,1,19,3,17,10,5,4,14,6,2,5,4,8,4,8,11,8,15,3,3,20,10,4,16,6,6,11,5,6,9,13,15,6,4,5,3,1,8,14,12,4,6,1,6,4,3,2,1,4,8,12,7,5,9,0,2,7,2,4,10,3,13,8,1,6,22,14,16,7,3,11,5,8,2,2,1,1,4,8,4,7,4,9,6,6,5,4,3,6,4,4,3,10,2,5,7,4,9,9,3,2,9,7,7,8,4,3,3,5,6,2,10,13,5,4,4,6,7,7,3,3,2,1,3,3,6,4,3,2,6,5,5,10,5,1,1,3,9,6,4,3,4,7,2,4,2,6,1,1,5,6,7,2,2,4,1,6,4,6,2,2,4,0,8,2,3,3,3,2,6,9,6,1,4,5,4,2,3,1,0,5,5,2,7,5,2,1,0,5,5,1,5,3,25
3464,19,15,12,9,15,15,10,11,9,29,43,31,46,43,6,31,27,13,8,23,18,4,4,26,30,22,7,6,25,24,25,7,14,13,5,7,17,5,8,6,6,14,14,13,8,12,8,15,8,7,7,6,29,22,2,15,5,8,11,12,6,21,5,11,8,4,8,8,14,5,3,9,12,7,12,14,13,8,22,2,12,3,2,6,8,6,3,5,7,8,8,5,4,6,12,3,13,8,1,2,2,7,4,3,3,6,6,7,8,14,13,8,9,7,5,4,8,6,6,1,11,1,8,5,4,26,6,18,4,8,10,9,4,7,4,3,6,9,11,3,1,6,1,8,7,6,3,3,2,2,4,10,1,4,4,3,1,8,7,4,3,1,4,1,4,4,5,2,7,8,7,6,3,2,6,5,4,1,5,6,1,4,3,2,7,1,3,4,2,12,4,6,8,7,3,4,2,6,3,7,5,3,0,1,7,3,5,8,3,2,1,4,5,4,1,2,3,3,2,6,5,9,4,4,2,1,4,1,6,5,1,8,1,4,5,4,5,2,3,5,4,8,2,10,3,1,3,3,5,3,3,5,2,28
